OBJECTID_1,NEIGHBOURHOOD_NAME,HOOD_158,ASSAULT_2014,ASSAULT_2015,ASSAULT_2016,ASSAULT_2017,ASSAULT_2018,ASSAULT_2019,ASSAULT_2020,ASSAULT_2021,ASSAULT_2022,ASSAULT_2023,ASSAULT_2024,ASSAULT_RATE_2014,ASSAULT_RATE_2015,ASSAULT_RATE_2016,ASSAULT_RATE_2017,ASSAULT_RATE_2018,ASSAULT_RATE_2019,ASSAULT_RATE_2020,ASSAULT_RATE_2021,ASSAULT_RATE_2022,ASSAULT_RATE_2023,ASSAULT_RATE_2024,AUTOTHEFT_2014,AUTOTHEFT_2015,AUTOTHEFT_2016,AUTOTHEFT_2017,AUTOTHEFT_2018,AUTOTHEFT_2019,AUTOTHEFT_2020,AUTOTHEFT_2021,AUTOTHEFT_2022,AUTOTHEFT_2023,AUTOTHEFT_2024,AUTOTHEFT_RATE_2014,AUTOTHEFT_RATE_2015,AUTOTHEFT_RATE_2016,AUTOTHEFT_RATE_2017,AUTOTHEFT_RATE_2018,AUTOTHEFT_RATE_2019,AUTOTHEFT_RATE_2020,AUTOTHEFT_RATE_2021,AUTOTHEFT_RATE_2022,AUTOTHEFT_RATE_2023,AUTOTHEFT_RATE_2024,BIKETHEFT_2014,BIKETHEFT_2015,BIKETHEFT_2016,BIKETHEFT_2017,BIKETHEFT_2018,BIKETHEFT_2019,BIKETHEFT_2020,BIKETHEFT_2021,BIKETHEFT_2022,BIKETHEFT_2023,BIKETHEFT_2024,BIKETHEFT_RATE_2014,BIKETHEFT_RATE_2015,BIKETHEFT_RATE_2016,BIKETHEFT_RATE_2017,BIKETHEFT_RATE_2018,BIKETHEFT_RATE_2019,BIKETHEFT_RATE_2020,BIKETHEFT_RATE_2021,BIKETHEFT_RATE_2022,BIKETHEFT_RATE_2023,BIKETHEFT_RATE_2024,BREAKENTER_2014,BREAKENTER_2015,BREAKENTER_2016,BREAKENTER_2017,BREAKENTER_2018,BREAKENTER_2019,BREAKENTER_2020,BREAKENTER_2021,BREAKENTER_2022,BREAKENTER_2023,BREAKENTER_2024,BREAKENTER_RATE_2014,BREAKENTER_RATE_2015,BREAKENTER_RATE_2016,BREAKENTER_RATE_2017,BREAKENTER_RATE_2018,BREAKENTER_RATE_2019,BREAKENTER_RATE_2020,BREAKENTER_RATE_2021,BREAKENTER_RATE_2022,BREAKENTER_RATE_2023,BREAKENTER_RATE_2024,HOMICIDE_2014,HOMICIDE_2015,HOMICIDE_2016,HOMICIDE_2017,HOMICIDE_2018,HOMICIDE_2019,HOMICIDE_2020,HOMICIDE_2021,HOMICIDE_2022,HOMICIDE_2023,HOMICIDE_2024,HOMICIDE_RATE_2014,HOMICIDE_RATE_2015,HOMICIDE_RATE_2016,HOMICIDE_RATE_2017,HOMICIDE_RATE_2018,HOMICIDE_RATE_2019,HOMICIDE_RATE_2020,HOMICIDE_RATE_2021,HOMICIDE_RATE_2022,HOMICIDE_RATE_2023,HOMICIDE_RATE_2024,ROBBERY_2014,ROBBERY_2015,ROBBERY_2016,ROBBERY_2017,ROBBERY_2018,ROBBERY_2019,ROBBERY_2020,ROBBERY_2021,ROBBERY_2022,ROBBERY_2023,ROBBERY_2024,ROBBERY_RATE_2014,ROBBERY_RATE_2015,ROBBERY_RATE_2016,ROBBERY_RATE_2017,ROBBERY_RATE_2018,ROBBERY_RATE_2019,ROBBERY_RATE_2020,ROBBERY_RATE_2021,ROBBERY_RATE_2022,ROBBERY_RATE_2023,ROBBERY_RATE_2024,SHOOTING_2014,SHOOTING_2015,SHOOTING_2016,SHOOTING_2017,SHOOTING_2018,SHOOTING_2019,SHOOTING_2020,SHOOTING_2021,SHOOTING_2022,SHOOTING_2023,SHOOTING_2024,SHOOTING_RATE_2014,SHOOTING_RATE_2015,SHOOTING_RATE_2016,SHOOTING_RATE_2017,SHOOTING_RATE_2018,SHOOTING_RATE_2019,SHOOTING_RATE_2020,SHOOTING_RATE_2021,SHOOTING_RATE_2022,SHOOTING_RATE_2023,SHOOTING_RATE_2024,THEFTFROMMV_2014,THEFTFROMMV_2015,THEFTFROMMV_2016,THEFTFROMMV_2017,THEFTFROMMV_2018,THEFTFROMMV_2019,THEFTFROMMV_2020,THEFTFROMMV_2021,THEFTFROMMV_2022,THEFTFROMMV_2023,THEFTFROMMV_2024,THEFTFROMMV_RATE_2014,THEFTFROMMV_RATE_2015,THEFTFROMMV_RATE_2016,THEFTFROMMV_RATE_2017,THEFTFROMMV_RATE_2018,THEFTFROMMV_RATE_2019,THEFTFROMMV_RATE_2020,THEFTFROMMV_RATE_2021,THEFTFROMMV_RATE_2022,THEFTFROMMV_RATE_2023,THEFTFROMMV_RATE_2024,THEFTOVER_2014,THEFTOVER_2015,THEFTOVER_2016,THEFTOVER_2017,THEFTOVER_2018,THEFTOVER_2019,THEFTOVER_2020,THEFTOVER_2021,THEFTOVER_2022,THEFTOVER_2023,THEFTOVER_2024,THEFTOVER_RATE_2014,THEFTOVER_RATE_2015,THEFTOVER_RATE_2016,THEFTOVER_RATE_2017,THEFTOVER_RATE_2018,THEFTOVER_RATE_2019,THEFTOVER_RATE_2020,THEFTOVER_RATE_2021,THEFTOVER_RATE_2022,THEFTOVER_RATE_2023,THEFTOVER_RATE_2024,POPULATION_2024,Shape__Area,Shape__Length
89,Playter Estates-Danforth,67,55,43,71,76,56,82,75,57,97,108,110,713.2667847,557.7172241,892.744873,958.2650146,708.0541382,1039.685547,952.9860229,719.8787842,1218.133911,1320.293457,1345.236694,5,9,9,6,10,10,7,8,19,33,17,64.84243011,116.731514,113.1648407,75.65250397,126.4382324,126.7909241,88.94536591,101.035614,238.6035461,403.4229736,207.9002075,21,9,15,16,14,11,32,26,27,11,12,272.3382263,116.731514,188.608078,201.7400055,177.0135345,139.4700165,406.6073608,328.3657532,339.0681763,134.4743347,146.7530823,36,40,24,15,24,35,50,41,31,25,41,466.865509,518.8067627,301.7729187,189.1312561,303.4517517,443.768219,635.3240356,517.8075562,389.3005066,305.6234741,501.4063721,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,25.28764725,0,0,0,0,0,0,16,15,12,6,7,10,7,12,14,19,13,207.4957886,194.552536,150.8864594,75.65250397,88.50676727,126.7909241,88.94536591,151.553421,175.8131409,232.2738342,158.9825134,0,0,0,2,1,2,1,1,1,2,0,0,0,0,25.21750069,12.64382362,25.35818481,12.70648003,12.62945175,12.55808067,24.44987869,0,38,24,13,24,20,67,31,34,43,26,37,492.8024902,311.2840576,163.4603271,302.6100159,252.8764648,849.4991455,393.9008789,429.4013672,539.9974976,317.8484192,452.488678,0,2,3,2,2,7,7,2,4,0,2,0,25.94033813,37.72161484,25.21750069,25.28764725,88.75364685,88.94536591,25.2589035,50.23232269,0,24.45884705,8177,887588.4521,4501.789109
90,Danforth,66,93,103,76,85,111,96,62,92,129,137,125,941.486145,1042.826782,762.7459106,858.1524658,1126.674805,979.6918335,635.7670288,941.1764526,1319.558105,1373.708984,1260.970459,11,7,6,6,14,10,9,22,24,26,24,111.3585739,70.87171936,60.21678162,60.57546616,142.1031189,102.0512314,92.28876495,225.0639343,245.499176,260.7038879,242.1063232,10,11,28,10,24,28,40,66,32,13,16,101.2350693,111.3698502,281.0116272,100.9591141,243.6053619,285.7434387,410.1722717,675.1918335,327.3322449,130.351944,161.4042206,39,40,41,29,30,40,40,51,58,24,13,394.8167725,404.9812622,411.4813232,292.7814331,304.5067139,408.2049255,410.1722717,521.7391357,593.2896729,240.6497498,131.1409302,1,1,1,1,1,0,1,0,0,0,0,10.12350655,10.12453175,10.03612995,10.09591103,10.15022373,0,10.25430679,0,0,0,0,18,21,21,34,38,21,17,12,24,20,24,182.2231293,212.6151733,210.758728,343.2609863,385.7084961,214.3075867,174.3232117,122.762146,245.499176,200.5414581,242.1063232,0,2,1,1,1,1,1,0,2,2,0,0,20.24906349,10.03612995,10.09591103,10.15022373,10.20512295,10.25430679,0,20.4582653,20.05414581,0,44,69,20,16,34,59,60,51,41,28,32,445.4342957,698.5927124,200.7225952,161.5345764,345.107605,602.1022339,615.2584229,521.7391357,419.3944397,280.7580566,322.8084412,3,5,4,3,5,4,2,5,3,5,4,30.37051964,50.62265778,40.14451981,30.28773308,50.75111771,40.82049179,20.50861359,51.15089417,30.687397,50.13536453,40.35105515,9913,1119675.316,6233.290232
91,Greenwood-Coxwell,65,112,136,100,74,121,126,118,109,113,129,120,755.3277588,916.9981689,671.321167,498.014679,816.6295776,853.0228271,800.7056885,735.4429321,753.5343018,832.043335,769.9711304,16,17,12,13,19,27,28,18,23,30,45,107.9039688,114.6247711,80.55854034,87.48906708,128.2310791,182.7906036,189.9979706,121.449295,153.3742371,193.4984589,288.7391663,16,24,37,27,26,39,56,61,32,16,20,107.9039688,161.8232117,248.3888245,181.7080536,175.4741211,264.0308838,379.9959412,411.5781555,213.3902435,103.199173,128.3285217,48,34,62,33,38,48,41,38,35,22,45,323.7118835,229.2495422,416.2191162,222.0876312,256.4621582,324.9610596,278.2113037,256.3929443,233.3955688,141.8988647,288.7391663,2,0,0,0,1,0,0,0,1,1,0,13.4879961,0,0,0,6.749004364,0,0,0,6.66844511,6.449948311,0,16,20,14,23,20,11,22,14,32,7,11,107.9039688,134.8526764,93.98496246,154.7883453,134.9800873,74.47024536,149.2841187,94.46056366,213.3902435,45.14963913,70.58068848,2,1,1,1,0,5,2,2,1,0,3,13.4879961,6.74263382,6.713211536,6.729928017,0,33.85011292,13.57128334,13.49436569,6.66844511,0,19.24927902,52,61,58,36,65,99,98,59,40,36,49,350.6878967,411.3006592,389.366272,242.2774048,438.6853027,670.2322388,664.9928589,398.0838013,266.737793,232.1981354,314.4048767,4,7,7,8,6,5,4,7,7,3,5,26.9759922,47.19843674,46.99248123,53.83942413,40.49402618,33.85011292,27.14256668,47.23028183,46.6791153,19.34984589,32.08213043,15585,1675165.803,6843.006889
92,Woodbine Corridor,64,87,72,83,79,90,97,71,73,109,100,105,692.7302856,568.1818237,641.7194824,612.6880493,700.5526733,757.5166016,557.2123413,571.7418823,843.8491821,751.1455078,786.3990479,6,9,10,5,9,8,11,13,18,32,21,47.77450562,71.02272797,77.31560516,38.77772522,70.05526733,62.47559357,86.32867432,101.8170395,139.3512421,240.3665619,157.2798157,5,14,29,18,20,24,31,19,14,9,10,39.81208801,110.4797974,224.2152405,139.5998077,155.6783752,187.4267883,243.2899017,148.8095245,108.3843002,67.60309601,74.89514923,32,25,52,30,24,33,34,31,23,25,21,254.7973633,197.2853546,402.0411377,232.6663513,186.8140411,257.7118225,266.8341064,242.7944794,178.0599213,187.786377,157.2798157,0,3,0,0,0,0,1,1,1,0,0,0,23.67424202,0,0,0,0,7.848061562,7.832080364,7.741735935,0,0,10,16,9,18,24,12,6,8,8,7,5,79.62417603,126.2626266,69.58404541,139.5998077,186.8140411,93.71339417,47.08836746,62.65664291,61.93388748,52.58018494,37.44757462,0,1,1,0,0,2,0,0,1,1,0,0,7.891414165,7.73156023,0,0,15.61889839,0,0,7.741735935,7.511455059,0,40,35,28,38,80,68,54,33,24,34,20,318.4967041,276.1994934,216.4836884,294.7107239,622.713501,531.0425415,423.7953186,258.4586487,185.801651,255.3894653,149.7902985,2,3,6,3,7,3,4,2,5,3,2,15.92483521,23.67424202,46.38936234,23.26663589,54.48743057,23.42834854,31.39224625,15.66416073,38.7086792,22.5343647,14.97902966,13352,1595664.374,5428.021388
93,The Beaches,63,85,105,79,115,99,82,87,93,117,114,141,386.3285217,477.4246216,356.2409668,517.9246826,445.6047058,368.8543091,391.222229,414.9747925,517.4472656,490.3225708,605.670105,8,24,7,11,31,20,23,30,54,59,59,36.36033249,109.1256332,31.56565666,49.54062271,139.5327911,89.96446228,103.4265671,133.8628387,238.8218079,253.763443,253.4364319,54,18,89,31,37,37,47,21,21,25,8,245.4322357,81.84422302,401.3347778,139.6144867,166.5391388,166.4342651,211.3499451,93.70398712,92.87515259,107.5268784,34.36426163,45,42,77,34,43,58,64,39,43,39,30,204.5268555,190.9698486,347.222229,153.1255646,193.5454865,260.8969421,287.7956543,174.0216827,190.1729279,167.7419281,128.8659821,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.301075459,4.295532703,17,11,16,48,12,16,6,17,20,18,11,77.26570129,50.01591492,72.15007019,216.1772614,54.0126915,71.97157288,26.9808445,75.85560608,88.45252228,77.4193573,47.25085831,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,8.996446609,0,0,0,0,8.591065407,68,97,65,63,98,53,60,48,50,49,35,309.0628052,441.0494385,293.1096802,283.732666,441.1036682,238.4058228,269.8084412,214.180542,221.1313019,210.7526855,150.3436432,8,5,3,8,6,9,10,7,8,16,3,36.36033249,22.73450661,13.52813816,36.02954483,27.00634575,40.48400879,44.96807098,31.2346611,35.38100815,68.81720734,12.88659763,23280,3595720.485,11297.1741
94,East End-Danforth,62,179,194,172,173,185,185,145,184,219,217,199,830.2797241,899.3139038,780.8598633,779.4197388,827.2963257,821.6014404,639.5271606,800.3479614,937.821167,896.8795166,815.9081421,20,14,23,25,31,21,28,39,41,51,44,92.76868439,64.89894104,104.417305,112.6329041,138.6280365,93.26287079,123.4949036,169.6389771,175.573822,210.7873535,180.4018097,40,46,51,38,45,31,49,42,45,27,24,185.5373688,213.2393799,231.5340271,171.2020111,201.2342377,137.6737518,216.1160889,182.6881256,192.7029877,111.5933075,98.40098572,80,90,77,63,79,62,61,67,69,44,64,371.0747375,417.207489,349.5709839,283.8349304,353.2778931,275.3475037,269.0424805,291.4310608,295.4779053,181.8557587,262.4026184,3,0,0,0,1,0,0,2,0,2,0,13.91530228,0,0,0,4.471871853,0,0,8.69943428,0,8.266170502,0,34,34,42,42,32,27,27,28,24,17,31,157.7067566,157.6117249,190.6750793,189.2232819,143.0998993,119.9094009,119.0843735,121.7920837,102.7749252,70.26245117,127.1012726,1,0,2,2,2,2,2,2,2,1,1,4.638433933,0,9.07976532,9.010632515,8.943743706,8.882178307,8.821064949,8.69943428,8.564577103,4.133085251,4.100040913,79,116,78,66,96,67,111,83,83,65,48,366.4362793,537.7340698,354.1108704,297.3508606,429.2997131,297.552948,489.5690918,361.0265198,355.4299316,268.6505432,196.8019714,4,9,11,9,8,9,5,8,12,6,11,18.55373573,41.7207489,49.93871307,40.54784775,35.77497482,39.96979904,22.0526619,34.79773712,51.38746262,24.79851151,45.10045242,24390,2638981.392,7373.072182
95,Taylor-Massey,61,119,93,97,100,123,114,112,116,115,142,147,739.4060059,579.4753418,598.5437622,621.1566162,769.3751221,718.3364868,710.6599121,735.6671753,719.784668,859.5641479,884.6362305,12,9,6,5,11,11,14,20,15,28,13,74.56195068,56.07825851,37.02332306,31.0578289,68.8059082,69.31317139,88.83248901,126.8391647,93.88495636,169.4915314,78.23313141,9,8,9,5,17,4,17,17,11,16,13,55.92146301,49.84734344,55.5349884,31.0578289,106.3363953,25.20478821,107.8680191,107.8132935,68.84896851,96.85230255,78.23313141,32,71,42,27,41,63,31,16,25,18,20,198.8318634,442.3951721,259.163269,167.7122803,256.458374,396.9754333,196.7005005,101.4713364,156.4749298,108.9588394,120.3586655,0,1,1,1,0,1,0,0,1,0,0,0,6.230917931,6.170554161,6.211565971,0,6.301197052,0,0,6.25899744,0,0,25,40,17,18,18,13,27,10,10,29,16,155.3373871,249.2367096,104.8994217,111.8081894,112.5914841,81.91556549,171.3197937,63.41958237,62.58997345,175.5447998,96.2869339,2,0,2,2,1,2,3,2,3,1,0,12.42699146,0,12.34110832,12.42313194,6.25508213,12.6023941,19.03553391,12.68391705,18.7769928,6.053268909,0,30,47,35,38,30,47,56,54,58,33,33,186.4048767,292.8531494,215.9693909,236.039505,187.6524658,296.1562805,355.3299561,342.4657593,363.0218506,199.7578735,198.5917969,4,3,5,2,4,3,8,10,4,3,4,24.85398293,18.69275284,30.85276985,12.42313194,25.02032852,18.90359116,50.7614212,63.41958237,25.03598976,18.15980721,24.07173347,16617,1062886.523,5941.400344
96,Woodbine-Lumsden,60,51,41,36,34,41,35,31,33,41,32,53,626.7666016,506.1103516,444.0606995,418.4615479,502.9440613,428.3965759,378.6028442,400.4854431,492.729248,373.7444458,618.5807495,2,6,2,1,2,7,4,9,22,16,10,24.57908249,74.06493378,24.67003822,12.30769253,24.53385735,85.67931366,48.8519783,109.2233047,264.3912964,186.8722229,116.7133484,5,3,7,2,6,8,7,3,1,5,4,61.44770813,37.03246689,86.34513092,24.61538506,73.60157013,97.91921997,85.49095917,36.40776825,12.01778603,58.39757156,46.68534088,36,18,14,10,14,10,12,11,6,12,14,442.4234924,222.1947937,172.6902618,123.0769196,171.7369995,122.3990173,146.5559387,133.4951477,72.10671997,140.1541748,163.3986969,0,1,0,1,0,1,0,0,0,1,0,0,12.34415531,0,12.30769253,0,12.2399025,0,0,0,11.67951393,0,5,7,3,6,6,3,6,2,5,0,9,61.44770813,86.40908813,37.00505829,73.84615326,73.60157013,36.71970749,73.27796936,24.27184486,60.08893204,0,105.0420151,0,0,1,1,1,0,0,0,0,0,3,0,0,12.33501911,12.30769253,12.26692867,0,0,0,0,0,35.01400375,49,35,36,17,34,35,38,32,15,13,20,602.187561,432.0454407,444.0606995,209.2307739,417.0755615,428.3965759,464.093811,388.3495178,180.2667999,151.8336792,233.4266968,2,3,6,0,3,5,1,0,1,4,1,24.57908249,37.03246689,74.01011658,0,36.80078506,61.19950867,12.21299458,0,12.01778603,46.71805573,11.67133522,8568,1196277.164,4871.178491
97,Danforth East York,59,69,55,41,77,81,85,57,58,69,100,78,394.1956177,313.9090271,231.7824707,435.4710999,458.0929871,481.1774597,322.8912964,326.4295349,386.7929688,547.3154297,428.5478821,6,10,12,10,14,9,16,16,51,51,41,34.27787781,57.07436752,67.83876801,56.5546875,79.17656708,50.94820404,90.63615417,90.04953003,285.8904724,279.1308594,225.2623444,5,4,20,8,9,12,21,22,13,4,5,28.56489944,22.82974625,113.0646133,45.24375153,50.89921951,67.93093872,118.9599533,123.8181,72.8740387,21.89261627,27.47101784,31,24,42,25,18,24,33,23,26,12,20,177.1023712,136.9784851,237.4356995,141.3867188,101.798439,135.8618774,186.9370575,129.4461975,145.7480774,65.67784882,109.8840714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.664759636,0,0,0,0,4,8,5,9,10,8,9,5,5,4,5,22.85191917,45.65949249,28.26615334,50.89921951,56.5546875,45.28729248,50.98283768,28.14047813,28.02847672,21.89261627,27.47101784,0,0,0,1,1,1,0,1,0,0,0,0,0,0,5.655468941,5.655468941,5.66091156,0,5.628095627,0,0,0,59,65,43,19,37,83,59,58,49,45,37,337.0658264,370.9833984,243.0889282,107.4539108,209.2523499,469.8556519,334.2208252,326.4295349,274.6790771,246.2919312,203.2855377,1,3,4,0,3,8,5,4,3,4,8,5.712979794,17.12231064,22.61292267,0,16.96640587,45.28729248,28.32379723,22.51238251,16.81708527,21.89261627,43.95362854,18201,2188610.31,7623.952392
98,Old East York,58,53,51,48,45,61,48,30,38,68,63,74,558.7770386,539.1690674,505.848877,474.1833496,643.527771,506.8102722,317.3259888,399.5793762,712.19104,644.6991577,760.4562988,3,5,6,0,9,4,8,19,22,32,22,31.62888718,52.85971069,63.23110962,0,94.94672394,42.23418808,84.62026978,199.7896881,230.4147491,327.466217,226.0815887,4,2,2,6,3,0,8,4,7,6,6,42.17185211,21.14388466,21.0770359,63.22444534,31.64890862,0,84.62026978,42.06098938,73.31378174,61.3999176,61.65861511,21,11,26,17,28,13,15,6,22,7,9,221.4022064,116.2913589,274.0014648,179.1359253,295.389801,137.2611084,158.6629944,63.09148407,230.4147491,71.63323975,92.48792267,0,0,1,0,1,0,0,0,0,0,0,0,0,10.53851795,0,10.54963589,0,0,0,0,0,0,17,6,9,5,7,12,5,8,7,6,9,179.2303619,63.43165207,94.84666443,52.68703842,73.84745026,126.7025681,52.88766479,84.12197876,73.31378174,61.3999176,92.48792267,0,1,1,1,1,0,1,0,2,2,1,0,10.57194233,10.53851795,10.53740788,10.54963589,0,10.57753372,0,20.94679451,20.46663857,10.27643585,36,33,17,21,21,36,28,21,27,27,26,379.5466614,348.8740845,179.1548157,221.2855682,221.5423584,380.1076965,296.170929,220.8201904,282.7817383,276.2996216,267.1873474,4,3,2,2,0,3,4,5,1,1,3,42.17185211,31.71582603,21.0770359,21.07481575,0,31.67564201,42.31013489,52.57623672,10.47339725,10.23331928,30.82930756,9731,2349869.376,7485.0214
99,Runnymede-Bloor West Village,89,31,43,39,38,33,45,32,26,43,59,51,298.335083,412.4700317,372.1018982,361.8013916,313.5690002,427.1476135,303.3175354,244.223175,398.4063721,528.9581909,454.70755,16,12,9,20,27,31,17,22,30,43,25,153.9794006,115.1079102,85.86966705,190.4217834,256.5564575,294.2572327,161.1374359,206.6503906,277.9579468,385.5119324,222.8958588,21,20,15,21,7,9,8,7,6,15,8,202.0979767,191.8465271,143.1161194,199.9428711,66.51463318,85.42951965,75.82938385,65.75239563,55.59158707,134.4809113,71.32667542,21,25,22,19,22,27,29,12,22,32,29,202.0979767,239.8081512,209.9036407,180.9006958,209.04599,256.2885742,274.8815308,112.7183914,203.8358154,286.8926086,258.5592041,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.265264511,0,8.915834427,14,21,16,16,19,20,7,6,13,18,6,134.7319794,201.4388428,152.657196,152.3374329,180.5397186,189.8433838,66.35070801,56.35919571,120.4484406,161.3770905,53.49500656,0,1,0,0,0,0,0,0,0,1,1,0,9.592326164,0,0,0,0,0,0,0,8.96539402,8.915834427,32,29,18,22,21,35,15,24,19,19,16,307.9588013,278.1774597,171.7393341,209.4639587,199.5438995,332.2259216,142.1800995,225.4367828,176.0400238,170.3424835,142.6533508,1,1,1,1,2,2,3,8,0,6,1,9.62371254,9.592326164,9.541074753,9.521089554,19.00418091,18.98433876,28.4360199,75.14559174,0,53.79236221,8.915834427,11216,1593616.312,6747.788438
100,High Park North,88,88,114,104,114,112,100,91,99,138,186,171,392.9624023,507.3656921,453.415863,496.4724426,487.1895142,434.5369873,394.8453064,425.8797302,588.2854614,769.7401123,706.5239868,11,14,7,9,20,27,18,20,37,42,35,49.12030029,62.30806732,30.5183773,39.19519043,86.9981308,117.3249893,78.10127258,86.03630829,157.728714,173.8122864,144.6101685,33,37,47,61,53,52,58,32,34,28,33,147.3609009,164.6713257,204.9091034,265.656311,230.5450439,225.9592438,251.6596527,137.6580963,144.9398956,115.874855,136.3467407,17,70,28,54,62,67,32,38,32,57,58,75.91319275,311.5403442,122.0735092,235.1711578,269.6942139,291.139801,138.8467102,163.4689789,136.4140167,235.888092,239.6397095,1,0,0,0,0,0,0,0,1,1,0,4.465481758,0,0,0,0,0,0,0,4.262938023,4.13838768,0,19,29,30,37,26,17,18,12,18,24,25,84.84415436,129.0667114,130.793045,161.135788,113.0975647,73.87129211,78.10127258,51.62178421,76.73288727,99.32130432,103.292984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,22,19,47,30,46,46,29,55,26,43,165.2228241,97.91268158,82.83559418,204.6860046,130.4971924,199.8870239,199.5921326,124.7526474,234.4615936,107.5980835,177.6639252,6,2,3,2,4,5,4,5,6,4,9,26.79289055,8.901152611,13.07930374,8.710042953,17.39962578,21.72685051,17.35583878,21.50907707,25.57762718,16.55355072,37.1854744,24203,1882260.831,6319.695441
101,High Park-Swansea,87,80,100,85,84,71,96,77,81,93,106,110,341.3114929,420.6983643,344.3944702,342.7872009,291.928772,397.6966858,321.5568237,338.4024048,384.7426758,425.0882263,440.2113037,15,15,12,14,20,25,41,24,75,54,32,63.99590302,63.1047554,48.62039566,57.13119888,82.23345947,103.5668411,171.2185822,100.2673798,310.2763672,216.5543823,128.0614624,19,20,57,32,44,33,20,28,14,19,16,81.06147766,84.13967133,230.9468842,130.5856018,180.91362,136.7082367,83.52125549,116.9786072,57.91825104,76.19506073,64.0307312,46,50,32,40,45,54,50,28,50,51,51,196.2541046,210.3491821,129.6543884,163.2319946,185.0252838,223.7043762,208.8031464,116.9786072,206.8509064,204.5235748,204.0979614,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,4.142673492,0,0,4.137018204,4.010266304,0,19,34,14,22,12,21,10,9,10,9,15,81.06147766,143.0374451,56.72379684,89.77759552,49.34007645,86.99614716,41.76062775,37.6002655,41.37018204,36.09239578,60.02881241,0,1,4,3,2,3,2,2,3,3,3,0,4.206983566,16.20679855,12.24239922,8.223345757,12.42802143,8.352125168,8.355614662,12.41105366,12.03079891,12.00576305,52,70,49,52,25,57,50,31,41,40,59,221.8524628,294.4888611,198.5332794,212.2015991,102.7918243,236.1324005,208.8031464,129.5120392,169.6177368,160.4106445,236.113327,7,5,4,9,3,13,8,4,5,10,14,29.86475563,21.03491783,16.20679855,36.72719955,12.33501911,53.85475922,33.40850067,16.71122932,20.68509102,40.10266113,56.02689362,24988,5357614.61,10600.00121
102,Roncesvalles,86,97,124,135,134,97,126,121,107,110,137,173,624.8389893,803.4210205,871.2487793,866.80896,628.6862183,819.3522949,788.9932251,695.0308838,711.9280396,866.3209839,1098.482422,16,7,12,21,24,15,16,18,23,27,20,103.0662231,45.35441208,77.44433594,135.8432007,155.551239,97.54194641,104.3296814,116.9210815,148.8576813,170.734787,126.9921875,25,42,28,74,68,56,47,24,22,21,24,161.0409698,272.1264648,180.7034454,478.6855469,440.7284851,364.1565857,306.4684448,155.8947754,142.3856049,132.7937317,152.390625,38,36,45,48,75,95,67,67,53,49,71,244.7822723,233.2512665,290.4162598,310.4987488,486.0975952,617.765625,436.8805542,435.2062378,343.0198669,309.8520203,450.8222656,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,12.96260262,6.502796173,0,0,0,0,12.69921875,28,24,37,26,26,24,24,12,18,22,6,180.3658905,155.5008392,238.7867126,168.1868134,168.5138397,156.0671082,156.4945221,77.9473877,116.4973145,139.1172333,38.09765625,0,0,4,7,2,5,2,4,1,1,0,0,0,25.81477928,45.28106689,12.96260262,32.51398087,13.04121017,25.98246193,6.472073078,6.323510647,0,25,32,37,61,56,48,52,43,45,39,29,161.0409698,207.3344574,238.7867126,394.5921326,362.9528809,312.1342163,339.0714722,279.3114624,291.2432861,246.6169281,184.1386719,2,2,3,12,5,11,4,8,8,5,8,12.88327789,12.95840359,19.36108398,77.62468719,32.40650558,71.53076172,26.08242035,51.96492386,51.77658463,31.61755371,50.796875,15749,1504504.519,6163.741186
