OCC_YEAR,OCC_TIME_RANGE,NEIGHBOURHOOD_158
2015,Night,Woodbine Corridor (64)
2015,Afternoon,Oakridge (121)
2015,Morning,Rustic (28)
2015,Night,Eglinton East (138)
2015,Night,Beechborough-Greenbrook (112)
2015,Evening,West Queen West (162)
2015,Evening,Englemount-Lawrence (32)
2015,Afternoon,Oakridge (121)
2015,Morning,Humbermede (22)
2015,Night,Elms-Old Rexdale (5)
2015,Night,New Toronto (18)
2015,Evening,Scarborough Village (139)
2015,Evening,Glenfield-Jane Heights (25)
2015,Afternoon,Kingsview Village-The Westway (6)
2015,Evening,Kingsview Village-The Westway (6)
2015,Evening,Morningside Heights (144)
2015,Night,Willowridge-Martingrove-Richview (7)
2015,Evening,Englemount-Lawrence (32)
2015,Evening,York University Heights (27)
2015,Night,Kingsview Village-The Westway (6)
2015,Night,Islington (158)
2015,Night,Humbermede (22)
2015,Evening,Mount Olive-Silverstone-Jamestown (2)
2015,Evening,Glenfield-Jane Heights (25)
2015,Evening,Beechborough-Greenbrook (112)
2015,Morning,Keelesdale-Eglinton West (110)
2015,Night,Eringate-Centennial-West Deane (11)
2015,Afternoon,Kensington-Chinatown (78)
2015,Evening,Glenfield-Jane Heights (25)
2015,Night,Oakridge (121)
2015,Evening,Black Creek (24)
2015,Night,Rockcliffe-Smythe (111)
2015,Night,Henry Farm (53)
2015,Morning,Keelesdale-Eglinton West (110)
2015,Evening,Mount Olive-Silverstone-Jamestown (2)
2015,Afternoon,Black Creek (24)
2015,Evening,Clairlea-Birchmount (120)
2015,Evening,Regent Park (72)
2015,Night,Golfdale-Cedarbrae-Woburn (141)
2015,Night,Thorncliffe Park (55)
2015,Evening,Kingsview Village-The Westway (6)
2015,Night,Clairlea-Birchmount (120)
2015,Evening,Yorkdale-Glen Park (31)
2015,Night,Trinity-Bellwoods (81)
2015,Morning,Malvern East (146)
2015,Night,Malvern West (145)
2015,Evening,Mount Dennis (115)
2015,Evening,Don Valley Village (47)
2015,Morning,Regent Park (72)
2015,Evening,L'Amoreaux West (147)
2015,Night,Wexford/Maryvale (119)
2015,Night,Morningside Heights (144)
2015,Night,Fenside-Parkwoods (150)
2015,Evening,Kensington-Chinatown (78)
2015,Evening,Harbourfront-CityPlace (165)
2015,Evening,Weston (113)
2015,Afternoon,Mount Olive-Silverstone-Jamestown (2)
2015,Night,Danforth (66)
2015,Evening,Woburn North (142)
2015,Evening,Humber Heights-Westmount (8)
2015,Night,Oakridge (121)
2015,Evening,Junction-Wallace Emerson (171)
2015,Afternoon,Humber Summit (21)
2015,Evening,Kensington-Chinatown (78)
2015,Afternoon,Henry Farm (53)
2015,Morning,Milliken (130)
2015,Evening,Moss Park (73)
2015,Night,Glenfield-Jane Heights (25)
2015,Night,Rosedale-Moore Park (98)
2015,Afternoon,Black Creek (24)
2015,Evening,Lambton Baby Point (114)
2015,Afternoon,Wychwood (94)
2015,Morning,Scarborough Village (139)
2015,Afternoon,Golfdale-Cedarbrae-Woburn (141)
2015,Evening,Oakwood Village (107)
2015,Evening,Glenfield-Jane Heights (25)
2015,Afternoon,West Rouge (143)
2015,Evening,West Humber-Clairville (1)
2015,Night,Glenfield-Jane Heights (25)
2015,Afternoon,Caledonia-Fairbank (109)
2015,Night,Rustic (28)
2015,Afternoon,Humbermede (22)
2015,Evening,Wellington Place (164)
2015,Afternoon,Glenfield-Jane Heights (25)
2015,Night,Oakdale-Beverley Heights (154)
2015,Evening,Black Creek (24)
2015,Afternoon,Glenfield-Jane Heights (25)
2015,Night,Wexford/Maryvale (119)
2015,Night,Keelesdale-Eglinton West (110)
2015,Evening,Glenfield-Jane Heights (25)
2015,Morning,Moss Park (73)
2015,Evening,Mount Olive-Silverstone-Jamestown (2)
2015,Evening,Oakridge (121)
2015,Evening,Humber Summit (21)
2015,Night,Mount Olive-Silverstone-Jamestown (2)
2015,Night,Pelmo Park-Humberlea (23)
2015,Evening,Rexdale-Kipling (4)
2015,Evening,Morningside Heights (144)
2015,Morning,Humber Summit (21)
2015,Evening,Mount Olive-Silverstone-Jamestown (2)
2015,Evening,Tam O'Shanter-Sullivan (118)
2015,Night,O'Connor-Parkview (54)
2015,Night,Humber Bay Shores (161)
2015,Morning,Morningside Heights (144)
2015,Night,Malvern East (146)
2015,Afternoon,Oakridge (121)
2015,Night,Cliffcrest (123)
2015,Night,Keelesdale-Eglinton West (110)
2015,Morning,Little Portugal (84)
2015,Evening,Black Creek (24)
2015,Afternoon,Malvern East (146)
2015,Night,Kingsview Village-The Westway (6)
2015,Evening,Humber Summit (21)
2015,Night,Oakwood Village (107)
2015,Afternoon,Milliken (130)
2015,Evening,Flemingdon Park (44)
2015,Evening,Golfdale-Cedarbrae-Woburn (141)
2015,Night,Malvern East (146)
2015,Evening,Yorkdale-Glen Park (31)
2015,Evening,Beechborough-Greenbrook (112)
2015,Morning,Mount Olive-Silverstone-Jamestown (2)
2015,Afternoon,Humbermede (22)
2015,Night,Dorset Park (126)
2015,Afternoon,West Hill (136)
2015,Night,Oakdale-Beverley Heights (154)
2015,Evening,Glenfield-Jane Heights (25)
2015,Afternoon,Glenfield-Jane Heights (25)
2015,Night,Blake-Jones (69)
2015,Evening,Danforth (66)
2015,Night,Wexford/Maryvale (119)
2015,Night,Oakridge (121)
2015,Night,Oakridge (121)
2015,Evening,Henry Farm (53)
2015,Evening,L'Amoreaux West (147)
2015,Evening,Junction Area (90)
2015,Evening,Dorset Park (126)
2015,Night,Weston (113)
2015,Night,Trinity-Bellwoods (81)
2015,Night,Oakridge (121)
2015,Evening,Rustic (28)
2015,Morning,Rockcliffe-Smythe (111)
2015,Night,Fort York-Liberty Village (163)
2015,Evening,Lambton Baby Point (114)
2015,Night,Palmerston-Little Italy (80)
2015,Night,Yonge-Bay Corridor (170)
2015,Morning,Yonge-Bay Corridor (170)
2015,Morning,Maple Leaf (29)
2015,Afternoon,Fenside-Parkwoods (150)
2015,Afternoon,Regent Park (72)
2015,Evening,Fort York-Liberty Village (163)
2015,Morning,Don Valley Village (47)
2015,Afternoon,Rustic (28)
2015,Night,Moss Park (73)
2015,Night,Wellington Place (164)
2015,Evening,Brookhaven-Amesbury (30)
2015,Afternoon,Downtown Yonge East (168)
2015,Evening,Humbermede (22)
2015,Night,Oakridge (121)
2015,Night,Malvern West (145)
2015,Night,Morningside Heights (144)
2015,Night,Eglinton East (138)
2015,Night,Oakridge (121)
2015,Evening,Glenfield-Jane Heights (25)
2015,Evening,Tam O'Shanter-Sullivan (118)
2015,Night,Oakdale-Beverley Heights (154)
2015,Evening,Elms-Old Rexdale (5)
2015,Night,Mount Olive-Silverstone-Jamestown (2)
2015,Night,Weston (113)
2015,Afternoon,Lansing-Westgate (38)
2015,Afternoon,Glenfield-Jane Heights (25)
2015,Afternoon,Wellington Place (164)
2015,Afternoon,Maple Leaf (29)
2015,Evening,Flemingdon Park (44)
2015,Afternoon,Etobicoke City Centre (159)
2015,Night,Humber Heights-Westmount (8)
2015,Evening,Kingsview Village-The Westway (6)
2015,Evening,Highland Creek (134)
2015,Morning,Thistletown-Beaumond Heights (3)
2015,Night,Highland Creek (134)
2015,Evening,Woburn North (142)
2015,Morning,Etobicoke West Mall (13)
2015,Afternoon,Downtown Yonge East (168)
2015,Evening,Humber Bay Shores (161)
2015,Night,Rockcliffe-Smythe (111)
2015,Night,Humber Heights-Westmount (8)
2015,Afternoon,West Humber-Clairville (1)
2015,Night,Etobicoke West Mall (13)
2015,Afternoon,Greenwood-Coxwell (65)
2015,Night,Stonegate-Queensway (16)
2015,Afternoon,Rustic (28)
2015,Afternoon,Glenfield-Jane Heights (25)
2015,Afternoon,Regent Park (72)
2015,Evening,High Park-Swansea (87)
2015,Afternoon,Eringate-Centennial-West Deane (11)
2015,Afternoon,Oakridge (121)
2015,Afternoon,Runnymede-Bloor West Village (89)
2015,Night,Stonegate-Queensway (16)
2015,Evening,Flemingdon Park (44)
2015,Morning,Church-Wellesley (167)
2015,Afternoon,Englemount-Lawrence (32)
2015,Evening,Black Creek (24)
2015,Night,Islington (158)
2015,Evening,Leaside-Bennington (56)
2015,Night,Rockcliffe-Smythe (111)
2015,Night,Elms-Old Rexdale (5)
2015,Evening,Black Creek (24)
2015,Evening,Islington (158)
2015,Evening,Flemingdon Park (44)
2015,Morning,Woburn North (142)
2015,Morning,Islington (158)
2015,Evening,West Humber-Clairville (1)
2015,Evening,Black Creek (24)
2015,Night,Old East York (58)
2015,Evening,Cabbagetown-South St.James Town (71)
2015,Night,Black Creek (24)
2015,Afternoon,Weston (113)
2015,Night,West Humber-Clairville (1)
2015,Night,Clairlea-Birchmount (120)
2015,Night,Dorset Park (126)
2015,Evening,Mount Olive-Silverstone-Jamestown (2)
2015,Night,Mimico-Queensway (160)
2015,Evening,Pleasant View (46)
2015,Morning,Black Creek (24)
2015,Night,Rustic (28)
2015,Night,Trinity-Bellwoods (81)
2015,Night,Thistletown-Beaumond Heights (3)
2015,Evening,Humbermede (22)
2015,Night,Rockcliffe-Smythe (111)
2015,Night,Weston (113)
2015,Night,Wellington Place (164)
2015,Morning,Clairlea-Birchmount (120)
2015,Night,Henry Farm (53)
2015,Afternoon,Wellington Place (164)
2015,Night,Cliffcrest (123)
2015,Evening,Beechborough-Greenbrook (112)
2015,Evening,Mount Olive-Silverstone-Jamestown (2)
2015,Night,Glenfield-Jane Heights (25)
2015,Afternoon,Humber Summit (21)
2015,Afternoon,Rustic (28)
2015,Evening,Black Creek (24)
2015,Morning,Bayview Village (52)
2015,Evening,Englemount-Lawrence (32)
2015,Evening,Englemount-Lawrence (32)
2015,Night,Pelmo Park-Humberlea (23)
2015,Night,Lambton Baby Point (114)
2015,Night,Elms-Old Rexdale (5)
2015,Night,Weston-Pelham Park (91)
2015,Evening,Flemingdon Park (44)
2015,Night,Black Creek (24)
2015,Afternoon,Brookhaven-Amesbury (30)
2015,Evening,Downsview (155)
2015,Evening,Bendale-Glen Andrew (156)
2015,Afternoon,West Humber-Clairville (1)
2016,Morning,Pleasant View (46)
2016,Afternoon,Moss Park (73)
2016,Afternoon,Morningside (135)
2016,Evening,Taylor-Massey (61)
2016,Evening,Black Creek (24)
2016,Evening,Eglinton East (138)
2016,Afternoon,Englemount-Lawrence (32)
2016,Afternoon,Thistletown-Beaumond Heights (3)
2016,Night,West Humber-Clairville (1)
2016,Evening,Humber Heights-Westmount (8)
2016,Afternoon,Bendale South (157)
2016,Evening,Englemount-Lawrence (32)
2016,Night,York University Heights (27)
2016,Afternoon,Englemount-Lawrence (32)
2016,Night,Glenfield-Jane Heights (25)
2016,Evening,Kingsview Village-The Westway (6)
2016,Night,Malvern East (146)
2016,Night,Downtown Yonge East (168)
2016,Night,Flemingdon Park (44)
2016,Evening,Pelmo Park-Humberlea (23)
2016,Afternoon,Beechborough-Greenbrook (112)
2016,Evening,Weston (113)
2016,Night,New Toronto (18)
2016,Evening,L'Amoreaux West (147)
2016,Evening,Princess-Rosethorn (10)
2016,Night,Black Creek (24)
2016,Afternoon,East L'Amoreaux (148)
2016,Afternoon,Kingsview Village-The Westway (6)
2016,Morning,Englemount-Lawrence (32)
2016,Afternoon,Rustic (28)
2016,Night,West Queen West (162)
2016,Evening,Black Creek (24)
2016,Night,Victoria Village (43)
2016,Night,Bendale-Glen Andrew (156)
2016,Night,Westminster-Branson (35)
2016,Afternoon,Yorkdale-Glen Park (31)
2016,Evening,Etobicoke City Centre (159)
2016,Night,Kensington-Chinatown (78)
2016,Morning,Kensington-Chinatown (78)
2016,Night,Malvern West (145)
2016,Night,Downtown Yonge East (168)
2016,Night,Englemount-Lawrence (32)
2016,Night,Eringate-Centennial-West Deane (11)
2016,Afternoon,Malvern East (146)
2016,Afternoon,Glenfield-Jane Heights (25)
2016,Evening,Dorset Park (126)
2016,Night,Trinity-Bellwoods (81)
2016,Morning,Bendale-Glen Andrew (156)
2016,Afternoon,South Riverdale (70)
2016,Night,St.Andrew-Windfields (40)
2016,Night,Humber Summit (21)
2016,Evening,York University Heights (27)
2016,Evening,St.Andrew-Windfields (40)
2016,Night,Fort York-Liberty Village (163)
2016,Evening,Woodbine-Lumsden (60)
2016,Afternoon,Flemingdon Park (44)
2016,Night,Black Creek (24)
2016,Night,West Queen West (162)
2016,Afternoon,Glenfield-Jane Heights (25)
2016,Evening,Edenbridge-Humber Valley (9)
2016,Evening,Scarborough Village (139)
2016,Evening,Wexford/Maryvale (119)
2016,Evening,North St.James Town (74)
2016,Evening,Humber Heights-Westmount (8)
2016,Evening,Junction Area (90)
2016,Evening,Kensington-Chinatown (78)
2016,Night,Scarborough Village (139)
2016,Afternoon,Englemount-Lawrence (32)
2016,Evening,Humber Heights-Westmount (8)
2016,Night,Rexdale-Kipling (4)
2016,Afternoon,Parkwoods-O'Connor Hills (149)
2016,Evening,Humbermede (22)
2016,Night,Kensington-Chinatown (78)
2016,Evening,Wexford/Maryvale (119)
2016,Afternoon,Glenfield-Jane Heights (25)
2016,Evening,Humber Summit (21)
2016,Night,Thorncliffe Park (55)
2016,Evening,Weston (113)
2016,Afternoon,Fenside-Parkwoods (150)
2016,Afternoon,Weston-Pelham Park (91)
2016,Evening,Englemount-Lawrence (32)
2016,Evening,Kingsview Village-The Westway (6)
2016,Night,Newtonbrook East (50)
2016,Evening,Pelmo Park-Humberlea (23)
2016,Evening,East L'Amoreaux (148)
2016,Evening,Humber Summit (21)
2016,Evening,Kingsview Village-The Westway (6)
2016,Evening,South Riverdale (70)
2016,Night,Roncesvalles (86)
2016,Night,Flemingdon Park (44)
2016,Night,West Hill (136)
2016,Evening,Mount Olive-Silverstone-Jamestown (2)
2016,Night,York University Heights (27)
2016,Night,Black Creek (24)
2016,Night,Regent Park (72)
2016,Night,South Parkdale (85)
2016,Night,Glenfield-Jane Heights (25)
2016,Morning,West Humber-Clairville (1)
2016,Night,Kingsview Village-The Westway (6)
2016,Evening,Church-Wellesley (167)
2016,Evening,O'Connor-Parkview (54)
2016,Night,Kingsview Village-The Westway (6)
2016,Night,Mimico-Queensway (160)
2016,Evening,Humber Summit (21)
2016,Night,Morningside Heights (144)
2016,Night,Glenfield-Jane Heights (25)
2016,Night,Morningside Heights (144)
2016,Night,Dorset Park (126)
2016,Night,Danforth (66)
2016,Evening,Elms-Old Rexdale (5)
2016,Afternoon,Oakwood Village (107)
2016,Night,Wellington Place (164)
2016,Afternoon,Etobicoke City Centre (159)
2016,Evening,South Riverdale (70)
2016,Evening,West Humber-Clairville (1)
2016,Night,Rockcliffe-Smythe (111)
2016,Afternoon,Oakwood Village (107)
2016,Morning,Black Creek (24)
2016,Night,Trinity-Bellwoods (81)
2016,Evening,Glenfield-Jane Heights (25)
2016,Afternoon,Brookhaven-Amesbury (30)
2016,Evening,Wexford/Maryvale (119)
2016,Afternoon,Mount Olive-Silverstone-Jamestown (2)
2016,Morning,Annex (95)
2016,Afternoon,West Rouge (143)
2016,Night,Agincourt South-Malvern West (128)
2016,Evening,Regent Park (72)
2016,Evening,West Humber-Clairville (1)
2016,Night,South Riverdale (70)
2016,Night,Mount Olive-Silverstone-Jamestown (2)
2016,Evening,Rexdale-Kipling (4)
2016,Night,Regent Park (72)
2016,Evening,Glenfield-Jane Heights (25)
2016,Evening,Englemount-Lawrence (32)
2016,Night,Englemount-Lawrence (32)
2016,Night,Banbury-Don Mills (42)
2016,Evening,Mount Olive-Silverstone-Jamestown (2)
2016,Evening,Rustic (28)
2016,Evening,Rexdale-Kipling (4)
2016,Morning,Englemount-Lawrence (32)
2016,Night,Englemount-Lawrence (32)
2016,Afternoon,Kingsview Village-The Westway (6)
2016,Night,St Lawrence-East Bayfront-The Islands
2016,Evening,North St.James Town (74)
2016,Morning,Kensington-Chinatown (78)
2016,Evening,Kingsview Village-The Westway (6)
2016,Evening,West Humber-Clairville (1)
2016,Morning,Tam O'Shanter-Sullivan (118)
2016,Evening,Black Creek (24)
2016,Night,Regent Park (72)
2016,Evening,Oakwood Village (107)
2016,Evening,Englemount-Lawrence (32)
2016,Night,Fenside-Parkwoods (150)
2016,Night,Oakridge (121)
2016,Morning,Brookhaven-Amesbury (30)
2016,Night,Annex (95)
2016,Afternoon,South Riverdale (70)
2016,Morning,Yonge-St.Clair (97)
2016,Evening,Thistletown-Beaumond Heights (3)
2016,Afternoon,Mount Olive-Silverstone-Jamestown (2)
2016,Night,Weston (113)
2016,Evening,Humbermede (22)
2016,Evening,Blake-Jones (69)
2016,Afternoon,Islington (158)
2016,Afternoon,Humber Summit (21)
2016,Afternoon,South Eglinton-Davisville (174)
2016,Night,Regent Park (72)
2016,Morning,Rosedale-Moore Park (98)
2016,Night,Black Creek (24)
2016,Night,West Humber-Clairville (1)
2016,Night,Westminster-Branson (35)
2016,Night,Edenbridge-Humber Valley (9)
2016,Evening,Oakwood Village (107)
2016,Evening,Oakwood Village (107)
2016,Morning,Mount Dennis (115)
2016,Night,Briar Hill-Belgravia (108)
2016,Afternoon,West Hill (136)
2016,Evening,Bendale-Glen Andrew (156)
2016,Night,Mount Dennis (115)
2016,Night,Golfdale-Cedarbrae-Woburn (141)
2016,Evening,Malvern East (146)
2016,Night,Glenfield-Jane Heights (25)
2016,Evening,Regent Park (72)
2016,Evening,Weston-Pelham Park (91)
2016,Evening,Oakridge (121)
2016,Evening,Glenfield-Jane Heights (25)
2016,Evening,York University Heights (27)
2016,Evening,Rustic (28)
2016,Night,Kensington-Chinatown (78)
2016,Night,Morningside Heights (144)
2016,Night,North Riverdale (68)
2016,Night,Englemount-Lawrence (32)
2016,Night,Weston (113)
2016,Evening,Centennial Scarborough (133)
2016,Night,Black Creek (24)
2016,Evening,Malvern East (146)
2016,Night,Mount Dennis (115)
2016,Evening,Roncesvalles (86)
2016,Evening,High Park-Swansea (87)
2016,Evening,Rustic (28)
2016,Afternoon,Glenfield-Jane Heights (25)
2016,Afternoon,Oakdale-Beverley Heights (154)
2016,Evening,Oakdale-Beverley Heights (154)
2016,Afternoon,Humber Summit (21)
2016,Night,Oakwood Village (107)
2016,Night,South Parkdale (85)
2016,Night,Rockcliffe-Smythe (111)
2016,Night,Englemount-Lawrence (32)
2016,Afternoon,Thistletown-Beaumond Heights (3)
2016,Night,South Parkdale (85)
2016,Night,Junction-Wallace Emerson (171)
2016,Evening,South Parkdale (85)
2016,Afternoon,East End-Danforth (62)
2016,Night,Annex (95)
2016,Night,Roncesvalles (86)
2016,Night,Corso Italia-Davenport (92)
2016,Night,Willowdale West (37)
2016,Evening,Humber Summit (21)
2016,Evening,Rustic (28)
2016,Evening,Bendale South (157)
2016,Afternoon,Briar Hill-Belgravia (108)
2016,Night,Eglinton East (138)
2016,Morning,Dovercourt Village (172)
2016,Morning,Pelmo Park-Humberlea (23)
2016,Evening,Etobicoke City Centre (159)
2016,Night,Woburn North (142)
2016,Night,Weston (113)
2016,Night,Downtown Yonge East (168)
2016,Afternoon,Oakridge (121)
2016,Night,Parkwoods-O'Connor Hills (149)
2016,Night,Kensington-Chinatown (78)
2016,Evening,Malvern East (146)
2016,Night,Keelesdale-Eglinton West (110)
2016,Night,Humber Heights-Westmount (8)
2016,Night,Woburn North (142)
2016,Night,Humber Summit (21)
2016,Morning,Dufferin Grove (83)
2016,Evening,Islington (158)
2016,Evening,Oakwood Village (107)
2016,Evening,Dorset Park (126)
2016,Night,L'Amoreaux West (147)
2016,Night,Wexford/Maryvale (119)
2016,Night,Oakwood Village (107)
2016,Morning,Centennial Scarborough (133)
2016,Night,Victoria Village (43)
2016,Night,Regent Park (72)
2016,Evening,Brookhaven-Amesbury (30)
2016,Evening,Glenfield-Jane Heights (25)
2016,Evening,West Hill (136)
2016,Evening,Rustic (28)
2016,Night,South Parkdale (85)
2016,Evening,Glenfield-Jane Heights (25)
2016,Night,Rustic (28)
2016,Night,L'Amoreaux West (147)
2016,Night,Dorset Park (126)
2016,Evening,Victoria Village (43)
2016,Morning,Broadview North (57)
2016,Evening,Dorset Park (126)
2016,Night,St Lawrence-East Bayfront-The Islands
2016,Evening,Glenfield-Jane Heights (25)
2016,Evening,Regent Park (72)
2016,Night,Mount Olive-Silverstone-Jamestown (2)
2016,Night,Morningside Heights (144)
2016,Evening,South Parkdale (85)
2016,Night,North Riverdale (68)
2016,Evening,Blake-Jones (69)
2016,Night,Annex (95)
2016,Afternoon,West Queen West (162)
2016,Afternoon,Willowdale West (37)
2016,Evening,Moss Park (73)
2016,Night,Kennedy Park (124)
2016,Evening,South Riverdale (70)
2016,Evening,High Park-Swansea (87)
2016,Night,Elms-Old Rexdale (5)
2016,Night,Humber Summit (21)
2016,Evening,St Lawrence-East Bayfront-The Islands
2016,Evening,Kennedy Park (124)
2016,Afternoon,Englemount-Lawrence (32)
2016,Night,High Park-Swansea (87)
2016,Night,Kingsview Village-The Westway (6)
2016,Evening,Black Creek (24)
2016,Morning,Elms-Old Rexdale (5)
2016,Evening,Etobicoke West Mall (13)
2016,Morning,West Humber-Clairville (1)
2016,Evening,Oakwood Village (107)
2016,Evening,Glenfield-Jane Heights (25)
2016,Afternoon,Oakwood Village (107)
2016,Afternoon,Dorset Park (126)
2016,Evening,West Hill (136)
2016,Night,Woodbine Corridor (64)
2016,Night,South Parkdale (85)
2016,Night,Blake-Jones (69)
2016,Evening,Humber Summit (21)
2016,Night,Victoria Village (43)
2016,Evening,Mount Olive-Silverstone-Jamestown (2)
